,artist,track_name,min,position,streams,track_id,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year,release_month,release_day,rel_date,boost_time,cur_date,boost_time_con
98,BLACKPINK,Kill This Love,1,1,228822,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,40 days 00:00:00.000000000,2019-05-14,40
99,BLACKPINK,Kill This Love,1,1,224029,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,41 days 00:00:00.000000000,2019-05-15,41
100,BLACKPINK,Kill This Love,1,1,220694,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,42 days 00:00:00.000000000,2019-05-16,42
101,BLACKPINK,Kill This Love,1,1,209685,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,43 days 00:00:00.000000000,2019-05-17,43
102,BLACKPINK,Kill This Love,1,1,198177,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,44 days 00:00:00.000000000,2019-05-18,44
103,BLACKPINK,Kill This Love,1,1,195929,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,45 days 00:00:00.000000000,2019-05-19,45
104,BLACKPINK,Kill This Love,1,1,203849,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,46 days 00:00:00.000000000,2019-05-20,46
105,BLACKPINK,Kill This Love,1,1,202646,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,47 days 00:00:00.000000000,2019-05-21,47
106,BLACKPINK,Kill This Love,1,1,200188,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,48 days 00:00:00.000000000,2019-05-22,48
107,BLACKPINK,Kill This Love,1,1,202576,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,49 days 00:00:00.000000000,2019-05-23,49
108,BLACKPINK,Kill This Love,1,1,205109,4pUCKHjJ4Ijewc37rRrvHn,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,3.1508666666666665,2019,4,4,2019-04-04,50 days 00:00:00.000000000,2019-05-24,50
109,BTS,Boy With Luv (feat. Halsey),1,1,291309,5KawlOMHjWeUjQtnuRs22c,3Nrfpe0tUJi4K4DXYWgMUX,1AvXa8xFEXtR3hb4bgihIK,229773,2019-04-12,83,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.7979999999999999,119.991,3.82955,2019,4,12,2019-04-12,1 days 00:00:00.000000000,2019-04-13,1
110,Bazzi,Beautiful (feat. Camila Cabello),5,5,136383,4VUwkH455At9kENOfzTqmF,4GvEc3ANtPPjt1ZJllr5Zl,6hCR3zQtRH0IgookOYt771,180000,2018-08-02,80,0.638,0.7170000000000001,2,-4.722,1,0.0337,0.34600000000000003,0.0,0.105,0.249,100.027,3.0,2018,8,2,2018-08-02,48 days 00:00:00.000000000,2018-09-19,48
111,Ben&Ben,Kathang Isip,2,2,153125,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,440 days 00:00:00.000000000,2018-09-06,440
112,Ben&Ben,Kathang Isip,2,2,154340,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,444 days 00:00:00.000000000,2018-09-10,444
113,Ben&Ben,Kathang Isip,2,2,151869,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,445 days 00:00:00.000000000,2018-09-11,445
114,Ben&Ben,Kathang Isip,2,2,152188,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,451 days 00:00:00.000000000,2018-09-17,451
115,Ben&Ben,Kathang Isip,2,2,152797,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,453 days 00:00:00.000000000,2018-09-19,453
116,Ben&Ben,Kathang Isip,2,2,149825,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,454 days 00:00:00.000000000,2018-09-20,454
117,Ben&Ben,Kathang Isip,2,2,148069,3WUEs51GpcvlgU7lehLgLh,4DAcJXcjX0zlQAZAPAx4Zb,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,73,0.491,0.314,10,-8.58,1,0.0301,0.7759999999999999,4.76e-06,0.152,0.295,126.921,5.3135666666666665,2017,6,23,2017-06-23,455 days 00:00:00.000000000,2018-09-21,455
118,Ben&Ben,Make It With You,1,1,265316,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,47 days 00:00:00.000000000,2020-01-29,47
119,Ben&Ben,Make It With You,1,1,265678,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,52 days 00:00:00.000000000,2020-02-03,52
120,Ben&Ben,Make It With You,1,1,269583,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,53 days 00:00:00.000000000,2020-02-04,53
121,Ben&Ben,Make It With You,1,1,272787,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,54 days 00:00:00.000000000,2020-02-05,54
122,Ben&Ben,Make It With You,1,1,276242,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,55 days 00:00:00.000000000,2020-02-06,55
123,Ben&Ben,Make It With You,1,1,268228,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,56 days 00:00:00.000000000,2020-02-07,56
124,Ben&Ben,Make It With You,1,1,279776,2Mo4pOpCYXOu33856sMQLh,4DAcJXcjX0zlQAZAPAx4Zb,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,77,0.5579999999999999,0.458,4,-10.711,1,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,3.496366666666667,2019,12,13,2019-12-13,57 days 00:00:00.000000000,2020-02-08,57
125,Ben&Ben,Masyado Pang Maaga,2,2,280278,0luyrm1L6gjtoLekHOf67t,4DAcJXcjX0zlQAZAPAx4Zb,75Y2NZzYQyYpxusG8e0ZeM,306204,2019-11-01,74,0.526,0.5710000000000001,7,-7.091,1,0.0295,0.458,0.0,0.11,0.31,140.05100000000002,5.1034,2019,11,1,2019-11-01,0 days 00:00:00.000000000,2019-11-01,0
126,Ben&Ben,Maybe The Night,1,1,250183,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,343 days 00:00:00.000000000,2018-10-05,343
127,Ben&Ben,Maybe The Night,1,1,260523,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,345 days 00:00:00.000000000,2018-10-07,345
128,Ben&Ben,Maybe The Night,1,1,270301,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,346 days 00:00:00.000000000,2018-10-08,346
129,Ben&Ben,Maybe The Night,1,1,270708,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,347 days 00:00:00.000000000,2018-10-09,347
130,Ben&Ben,Maybe The Night,1,1,265548,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,348 days 00:00:00.000000000,2018-10-10,348
131,Ben&Ben,Maybe The Night,1,1,261494,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,349 days 00:00:00.000000000,2018-10-11,349
132,Ben&Ben,Maybe The Night,1,1,248643,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,350 days 00:00:00.000000000,2018-10-12,350
133,Ben&Ben,Maybe The Night,1,1,247818,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,351 days 00:00:00.000000000,2018-10-13,351
134,Ben&Ben,Maybe The Night,1,1,251401,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,352 days 00:00:00.000000000,2018-10-14,352
135,Ben&Ben,Maybe The Night,1,1,253321,1yDiru08Q6omDOGkZMPnei,4DAcJXcjX0zlQAZAPAx4Zb,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,72,0.5720000000000001,0.522,2,-9.095,1,0.0367,0.113,4.91e-05,0.114,0.498,74.05,3.61995,2017,10,27,2017-10-27,353 days 00:00:00.000000000,2018-10-15,353
136,Ben&Ben,Pagtingin,2,2,236825,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,128 days 00:00:00.000000000,2019-09-17,128
137,Ben&Ben,Pagtingin,2,2,231219,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,129 days 00:00:00.000000000,2019-09-18,129
138,Ben&Ben,Pagtingin,2,2,237517,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,130 days 00:00:00.000000000,2019-09-19,130
139,Ben&Ben,Pagtingin,2,2,227606,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,131 days 00:00:00.000000000,2019-09-20,131
140,Ben&Ben,Pagtingin,2,2,217123,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,132 days 00:00:00.000000000,2019-09-21,132
141,Ben&Ben,Pagtingin,2,2,219290,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,133 days 00:00:00.000000000,2019-09-22,133
142,Ben&Ben,Pagtingin,2,2,215373,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,134 days 00:00:00.000000000,2019-09-23,134
143,Ben&Ben,Pagtingin,2,2,210748,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,135 days 00:00:00.000000000,2019-09-24,135
144,Ben&Ben,Pagtingin,2,2,211413,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,136 days 00:00:00.000000000,2019-09-25,136
145,Ben&Ben,Pagtingin,2,2,213490,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,137 days 00:00:00.000000000,2019-09-26,137
146,Ben&Ben,Pagtingin,2,2,208173,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,138 days 00:00:00.000000000,2019-09-27,138
147,Ben&Ben,Pagtingin,2,2,209800,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,139 days 00:00:00.000000000,2019-09-28,139
148,Ben&Ben,Pagtingin,2,2,209140,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,140 days 00:00:00.000000000,2019-09-29,140
149,Ben&Ben,Pagtingin,2,2,223670,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,141 days 00:00:00.000000000,2019-09-30,141
150,Ben&Ben,Pagtingin,2,2,216891,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,142 days 00:00:00.000000000,2019-10-01,142
151,Ben&Ben,Pagtingin,2,2,212692,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,143 days 00:00:00.000000000,2019-10-02,143
152,Ben&Ben,Pagtingin,2,2,212876,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,144 days 00:00:00.000000000,2019-10-03,144
153,Ben&Ben,Pagtingin,2,2,218327,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,145 days 00:00:00.000000000,2019-10-04,145
154,Ben&Ben,Pagtingin,2,2,219361,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,146 days 00:00:00.000000000,2019-10-05,146
155,Ben&Ben,Pagtingin,2,2,245207,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,154 days 00:00:00.000000000,2019-10-13,154
156,Ben&Ben,Pagtingin,2,2,241013,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,155 days 00:00:00.000000000,2019-10-14,155
157,Ben&Ben,Pagtingin,2,2,243168,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,156 days 00:00:00.000000000,2019-10-15,156
158,Ben&Ben,Pagtingin,2,2,241861,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,157 days 00:00:00.000000000,2019-10-16,157
159,Ben&Ben,Pagtingin,2,2,241972,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,161 days 00:00:00.000000000,2019-10-20,161
160,Ben&Ben,Pagtingin,2,2,245409,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,162 days 00:00:00.000000000,2019-10-21,162
161,Ben&Ben,Pagtingin,2,2,244394,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,163 days 00:00:00.000000000,2019-10-22,163
162,Ben&Ben,Pagtingin,2,2,271108,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,172 days 00:00:00.000000000,2019-10-31,172
163,Ben&Ben,Pagtingin,2,2,247958,5l9g7py8RCblcvbZgGQgSd,4DAcJXcjX0zlQAZAPAx4Zb,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,3.7895,2019,5,12,2019-05-12,174 days 00:00:00.000000000,2019-11-02,174
